sid,basin,sphere,season,year,month,day,hour,lat,lon,lmi,occurtime
2002355N04077,NI,NH,2002,2002,12,22,0,4.5,78.3,65,355.0
2002356S07070,SI,SH,2003,2002,12,27,18,-22.35,60.35,125,179.75
2002358S08185,SP,SH,2003,2002,12,27,12,-11.8,170.65,145,179.5
2002359S03089,SI,SH,2003,2003,1,2,12,-9.65,90.54,55,185.5
2002364S16045,SI,SH,2003,2002,12,31,18,-16.08,40.87,55,183.75
2003003S15034,SI,SH,,,,,,,,,
2003004S10136,SP,SH,2003,2003,1,4,18,-11.4,135.7,55,187.75
2003007S10072,SI,SH,2003,2003,1,8,18,-13.67,70.6,60,191.75
2003011N02180,WP,NH,2003,2003,1,19,0,14.72,147.78,60,18.0
2003011S09182,SP,SH,2003,2003,1,14,12,-23.1,-175.66,120,197.5
2003021S10163,SP,SH,2003,2003,1,29,0,-16.2,162.44,130,212.0
2003021S11081,SI,SH,2003,2003,1,28,18,-19.98,49.63,65,211.75
2003025S16173,SP,SH,2003,2003,1,28,18,-21.85,-167.55,85,211.75
2003034S12117,SI,SH,2003,2003,2,9,6,-16.02,99.26,75,223.25
2003035S10099,SI,SH,2003,2003,2,12,0,-16.3,82.63,60,226.0
2003036S10197,SP,SH,2003,2003,2,8,12,-18.95,-167.5,135,222.5
2003037S12061,SI,SH,2003,2003,2,13,12,-20.53,59.77,120,227.5
2003039S15066,SI,SH,2003,2003,2,10,0,-13.82,64.78,65,224.0
2003056S17119,SI,SH,2003,2003,2,25,12,-16.6,118.6,50,239.5
2003056S21042,SI,SH,2003,2003,3,1,12,-23.35,37.76,125,243.5
2003060S13103,SI,SH,2003,2003,3,3,12,-14.35,109.81,55,245.5
2003061S21148,SP,SH,2003,2003,3,13,0,-19.5,160.98,115,255.0
2003062S10080,SI,SH,2003,2003,3,9,12,-16.1,67.93,120,251.5
2003066S16176,SP,SH,2003,2003,3,7,12,-17.8,172.28,35,249.5
2003067S13130,SI,SH,2003,2003,3,10,0,-10.18,130.17,55,252.0
2003068S14172,SP,SH,2003,2003,3,12,12,-21.75,177.68,60,254.5
2003088S07131,SI,SH,2003,2003,4,4,18,-13.78,114.63,110,277.75
2003098N03159,WP,NH,2003,2003,4,15,0,11.33,142.5,140,104.0
2003098S23041,SI,SH,2003,2003,4,11,18,-36.1,65.1,50,284.75
2003103S14180,SP,SH,2003,2003,4,14,6,-16.75,-174.55,60,287.25
2003108N29294,NA,NH,2003,2003,4,20,12,32.0,-68.2,35,109.5
2003122S11065,SI,SH,2003,2003,5,8,18,-19.72,49.25,100,311.75
2003129N05091,NI,NH,2003,2003,5,13,6,12.55,85.55,55,132.25
2003137N07131,WP,NH,2003,2003,5,19,12,10.17,131.7,50,138.5
2003138N04148,WP,NH,2003,2003,5,23,18,17.02,151.79,100,142.75
2003140N10258,EP,NH,2003,2003,5,20,12,9.7,-105.0,50,139.5
2003144N16119,WP,NH,2003,2003,5,25,6,16.5,118.37,55,144.25
2003150N17119,WP,NH,2003,2003,6,2,0,20.2,119.38,55,152.0
2003155S10172,SP,SH,2003,2003,6,5,18,-13.6,167.59,60,339.75
2003156S07155,SP,SH,2003,2003,6,5,12,-7.45,154.26,50,339.5
2003158N08156,WP,NH,2003,2003,6,18,6,26.22,124.67,95,168.25
2003162N10319,NA,NH,2003,2003,6,11,12,9.7,-44.2,35,161.5
2003168N16257,EP,NH,2003,2003,6,19,18,16.1,-104.9,45,169.75
2003177N14263,EP,NH,2003,2003,6,27,0,15.7,-97.6,65,177.0
2003179N20271,NA,NH,2003,2003,6,30,6,27.1,-91.5,40,180.25
2003187N14244,EP,NH,2003,2003,7,6,18,15.5,-117.9,35,186.75
2003188N11307,NA,NH,2003,2003,7,8,18,14.95,-69.53,65,188.75
2003192N14254,EP,NH,2003,2003,7,12,0,15.25,-112.05,55,192.0
2003196N04150,WP,NH,2003,2003,7,16,6,4.69,145.24,50,196.25
2003196N05150,WP,NH,2003,2003,7,21,12,14.62,125.82,105,201.5
2003196N11137,WP,NH,2003,2003,7,19,6,14.5,116.49,60,199.25
2003198N31306,NA,NH,2003,2003,7,19,6,41.05,-49.93,55,199.25
2003199N14255,EP,NH,2003,2003,7,20,12,15.2,-121.7,45,200.5
2003201N12317,NA,NH,2003,2003,7,21,12,14.0,-57.4,45,201.5
2003206N21089,NI,NH,2003,2003,7,25,12,21.5,88.0,35,205.5
2003207N29280,NA,NH,2003,2003,7,26,6,31.5,-81.3,35,206.25
2003212N09150,WP,NH,2003,2003,8,7,6,27.33,128.81,95,218.25
2003212N12130,WP,NH,2003,2003,7,31,18,15.78,126.16,55,211.75
2003219N16244,EP,NH,2003,2003,8,8,12,16.25,-118.24,65,219.5
2003221N14249,EP,NH,2003,2003,8,10,0,14.5,-114.8,50,221.0
2003223N13224,EP,NH,2003,2003,8,14,18,14.1,-145.0,60,225.75
2003226N07156,WP,NH,2003,2003,8,25,6,20.9,109.02,100,236.25
2003227N26277,NA,NH,2003,2003,8,16,6,25.45,-96.26,70,227.25
2003230N18125,WP,NH,2003,2003,8,19,0,20.64,125.56,45,230.0
2003231N20118,WP,NH,2003,2003,8,20,0,20.1,117.3,45,231.0
2003234N15295,NA,NH,2003,2003,8,22,12,16.2,-68.2,35,233.5
2003235N20253,EP,NH,2003,2003,8,24,12,23.05,-108.85,60,235.5
2003240N14230,EP,NH,2003,2003,8,30,18,17.45,-142.95,100,241.75
2003240N15329,NA,NH,2003,2003,9,1,0,18.35,-54.25,130,243.0
2003240N20139,WP,NH,2003,2003,9,1,0,20.55,125.35,105,243.0
2003240N21089,NI,NH,2003,2003,8,27,0,20.6,87.9,25,238.0
2003243N24268,NA,NH,2003,2003,8,31,0,25.8,-94.3,35,242.0
2003247N10153,WP,NH,2003,2003,9,10,6,24.05,126.84,130,252.25
2003247N19249,EP,NH,2003,2003,9,4,6,19.15,-113.48,45,246.25
2003247N27272,NA,NH,2003,2003,9,5,0,27.6,-85.8,45,247.0
2003249N14329,NA,NH,2003,2003,9,11,18,21.55,-54.75,145,253.75
2003251N12338,NA,NH,2003,2003,9,9,18,13.6,-24.9,45,251.75
2003257N15252,EP,NH,2003,2003,9,14,18,16.75,-109.41,60,256.75
2003259N13133,WP,NH,2003,2003,9,21,12,31.4,138.8,100,263.5
2003262N17254,EP,NH,2003,2003,9,20,12,18.65,-109.05,65,262.5
2003267N15140,WP,NH,2003,2003,9,24,18,16.37,136.6,55,266.75
2003268N28298,NA,NH,2003,2003,9,28,0,36.25,-63.54,100,270.0
2003269N12322,NA,NH,2003,2003,10,4,6,30.15,-51.66,105,276.25
2003271N18275,NA,NH,2003,2003,10,3,0,20.5,-94.0,45,275.0
2003272S05066,SI,SH,2004,2003,10,1,6,-4.4,66.1,60,92.25
2003275N16252,EP,NH,2003,2003,10,4,12,16.95,-111.45,115,276.5
2003276N12262,EP,NH,2003,2003,10,6,0,17.4,-105.0,70,278.0
2003279N17084,NI,NH,,,,,,,,,
2003279N18118,WP,NH,2003,2003,10,6,18,18.45,117.2,50,278.75
2003283N26131,WP,NH,2003,2003,10,10,12,26.2,131.3,35,282.5
2003284N19291,NA,NH,2003,2003,10,13,0,25.6,-71.0,45,285.0
2003286N09323,NA,NH,2003,2003,10,19,6,17.3,-47.4,55,291.25
2003290N15132,WP,NH,2003,2003,10,21,12,16.38,131.2,120,293.5
2003291N17147,WP,NH,2003,2003,10,24,0,29.4,154.3,130,296.0
2003294N10260,EP,NH,2003,2003,10,21,12,11.45,-103.25,65,293.5
2003294N11112,WP,NH,2003,2003,10,23,12,10.9,120.6,50,295.5
2003295N09101,NI,NH,2003,2003,10,24,0,11.4,101.0,60,296.0
2003302N11133,WP,NH,2003,2003,10,31,18,16.02,123.06,60,303.75
2003313S05079,SI,SH,2004,2003,11,20,0,-13.1,69.57,40,142.0
2003315N09067,NI,NH,2003,2003,11,13,0,6.35,58.4,60,316.0
2003316N11141,WP,NH,2003,2003,11,14,18,12.13,117.95,65,317.75
2003319N06055,NI,NH,2003,2003,11,14,18,5.5,52.0,50,317.75
2003319N13172,WP,NH,2003,2003,11,28,0,15.77,133.37,125,331.0
2003338S09065,SI,SH,2004,2003,12,5,6,-11.73,62.53,60,157.25
2003339N13284,NA,NH,2003,2003,12,6,12,16.85,-72.04,65,339.5
2003340S07093,SI,SH,2004,2003,12,8,0,-7.28,97.08,65,160.0
2003342N28326,NA,NH,2003,2003,12,9,12,19.5,-37.2,40,342.5
2003345N05092,NI,NH,2003,2003,12,14,0,10.25,85.75,65,347.0
2003350S10140,SI,SH,2004,2003,12,20,0,-10.72,133.98,65,172.0
2003357N11142,WP,NH,2003,2003,12,26,18,12.9,127.2,50,359.75
2003358S06067,SI,SH,2004,2003,12,29,6,-9.78,64.22,60,181.25
2003359S15177,SP,SH,2004,2004,1,2,6,-8.0,-174.15,65,185.25
2004001S16124,SI,SH,2004,2004,1,4,12,-18.05,114.3,50,187.5
2004025S16044,SI,SH,2004,2004,1,28,6,-15.18,45.02,65,211.25
2004026S12063,SI,SH,2004,2004,1,28,18,-14.42,64.5,65,211.75
2004028S06090,SI,SH,2004,2004,1,29,6,-8.88,93.01,60,212.25
2004041S14147,SP,SH,2004,2004,2,11,18,-15.9,140.13,55,225.75
2004042N08148,WP,NH,2004,2004,2,12,0,11.3,142.6,50,42.0
2004052S15172,SP,SH,2004,2004,2,27,18,-23.85,171.19,90,241.75
2004056S18125,SI,SH,2004,2004,2,27,12,-19.32,119.48,60,241.5
2004058S13142,SP,SH,2004,2004,3,1,0,-13.77,138.17,55,244.0
2004061S12072,SI,SH,2004,2004,3,6,12,-14.82,52.62,145,249.5
2004068S13089,SI,SH,2004,2004,3,10,12,-15.72,90.17,65,253.5
2004072S11146,SI,SH,2004,2004,3,18,0,-12.98,126.95,65,261.0
2004074N03143,WP,NH,2004,2004,3,19,6,11.47,127.6,55,78.25
2004081S12103,SI,SH,2004,2004,3,24,0,-14.42,96.9,55,267.0
2004081S15148,SP,SH,2004,2004,3,22,0,-20.85,155.62,60,265.0
2004083S08056,SI,SH,2004,2004,3,24,6,-8.95,56.46,50,267.25
2004086S29318,SA,SH,2004,2004,3,27,12,-29.45,-46.34,85,270.5
2004093N07154,WP,NH,2004,2004,4,13,18,19.52,133.5,105,103.75
2004098S15173,SP,SH,2004,2004,4,8,6,-18.45,179.27,60,282.25
2004125S08084,SI,SH,2004,2004,5,14,0,-14.67,67.53,65,318.0
2004134N07132,WP,NH,2004,2004,5,16,12,12.77,125.78,120,136.5
2004135N09114,WP,NH,2004,2004,5,14,18,9.7,111.9,50,134.75
2004136N05148,WP,NH,2004,2004,5,16,6,6.3,142.6,55,136.25
2004136N15090,NI,NH,2004,2004,5,18,18,19.5,90.75,70,138.75
2004143N15252,EP,NH,2004,2004,5,22,18,16.6,-109.6,45,142.75
2004156N16117,WP,NH,2004,2004,6,9,12,23.3,123.75,70,160.5
2004158N07142,WP,NH,2004,2004,6,11,18,13.58,112.8,65,162.75
2004162N18068,NI,NH,2004,2004,6,11,6,18.0,66.0,55,162.25
2004163N15090,NI,NH,2004,2004,6,12,18,18.0,86.0,55,163.75
2004164N06139,WP,NH,2004,2004,6,16,12,15.58,135.73,140,167.5
2004174N14146,WP,NH,2004,2004,6,28,12,18.42,125.16,110,179.5
2004177N12154,WP,NH,2004,2004,6,28,18,18.65,143.83,110,179.75
2004185N16241,EP,NH,2004,2004,7,3,0,17.1,-120.8,40,184.0
2004186N06203,EP,NH,2004,2004,7,4,18,6.7,-162.7,40,185.75
2004193N19136,WP,NH,2004,2004,7,14,6,20.52,122.31,55,195.25
2004195N15255,EP,NH,2004,2004,7,13,18,19.6,-112.2,40,194.75
2004201N14247,EP,NH,2004,2004,7,22,6,16.35,-121.55,65,203.25
2004206N20151,WP,NH,2004,2004,7,26,12,26.02,147.15,115,207.5
2004208N19118,WP,NH,2004,2004,7,27,0,22.65,116.6,45,208.0
2004209N12247,EP,NH,2004,2004,7,29,6,16.75,-126.15,110,210.25
2004214N12234,EP,NH,2004,2004,8,1,12,12.0,-126.9,55,213.5
2004214N30282,NA,NH,2004,2004,8,5,0,38.45,-66.06,110,217.0
2004215N22148,WP,NH,2004,2004,8,4,18,35.7,134.42,50,216.75
2004216N16166,WP,NH,2004,2004,8,6,0,28.45,168.01,70,218.0
2004217N13306,NA,NH,2004,2004,8,4,18,13.7,-63.7,60,216.75
2004219N15137,WP,NH,2004,2004,8,10,18,22.8,126.83,60,222.75
2004222N24150,WP,NH,2004,2004,8,11,0,26.7,158.4,50,223.0
2004223N11301,NA,NH,2004,2004,8,11,18,16.65,-76.85,65,223.75
2004227N09314,NA,NH,2004,2004,8,15,6,11.55,-57.94,65,227.25
2004227N12338,NA,NH,2004,2004,8,16,0,16.05,-34.54,100,228.0
2004227N15141,WP,NH,2004,2004,8,18,0,28.48,125.17,55,230.0
2004227N15144,WP,NH,2004,2004,8,14,18,17.2,138.3,35,226.75
2004230N09172,WP,NH,2004,2004,8,23,18,16.73,141.39,135,235.75
2004231N09147,WP,NH,2004,2004,8,21,18,19.35,130.88,110,233.75
2004232N12228,EP,NH,2004,2004,8,21,6,14.75,-140.57,70,233.25
2004236N17250,EP,NH,2004,2004,8,24,6,19.5,-113.7,65,236.25
2004237N17236,EP,NH,2004,2004,8,24,6,18.2,-123.9,35,236.25
2004238N11325,NA,NH,2004,2004,9,1,0,20.75,-66.24,125,244.0
2004238N13154,WP,NH,2004,2004,8,26,0,13.3,152.07,55,238.0
2004239N11171,WP,NH,2004,2004,9,4,6,23.95,131.58,120,247.25
2004240N15254,EP,NH,2004,2004,8,27,6,17.15,-110.79,50,239.25
2004241N29295,NA,NH,2004,2004,8,30,18,37.6,-71.4,45,242.75
2004241N32282,NA,NH,2004,2004,8,29,6,32.15,-79.46,60,241.25
2004243S03088,SI,SH,2005,2004,9,2,12,-9.1,91.67,60,63.5
2004244N12257,EP,NH,2004,2004,9,2,12,17.85,-113.25,130,245.5
2004247N10332,NA,NH,2004,2004,9,9,6,13.75,-69.65,135,252.25
2004248N14156,WP,NH,2004,2004,9,5,0,17.33,148.6,50,248.0
2004252N15250,EP,NH,2004,2004,9,14,18,18.2,-132.0,60,257.75
2004252N32320,NA,NH,2004,2004,9,9,0,35.3,-35.0,35,252.0
2004255N11267,EP,NH,2004,2004,9,14,0,15.55,-106.85,130,257.0
2004255N23120,WP,NH,2004,2004,9,11,12,23.38,121.83,40,254.5
2004256N23089,NI,NH,,,,,,,,,
2004258N16300,NA,NH,2004,2004,9,25,12,26.65,-76.84,125,268.5
2004260N11331,NA,NH,2004,2004,9,21,6,19.75,-46.82,115,264.25
2004263N13153,WP,NH,2004,2004,9,24,18,21.35,131.88,90,267.75
2004264N13328,NA,NH,2004,2004,9,22,0,14.35,-40.25,60,265.0
2004274N16069,NI,NH,2004,2004,10,1,6,19.1,66.8,55,274.25
2004275N14139,WP,NH,2004,2004,10,8,0,24.02,131.78,115,281.0
2004276N12087,NI,NH,2004,2004,10,2,18,13.0,85.5,35,275.75
2004279N14249,EP,NH,2004,2004,10,5,12,14.4,-115.1,35,278.5
2004281N23087,NI,NH,,,,,,,,,
2004283N24265,NA,NH,2004,2004,10,9,6,25.3,-93.2,35,282.25
2004284N07157,WP,NH,2004,2004,10,16,18,18.5,132.84,90,289.75
2004284N30295,NA,NH,2004,2004,10,9,0,30.0,-65.2,35,282.0
2004286N14263,EP,NH,2004,2004,10,13,0,16.4,-99.6,50,286.0
2004288N09164,WP,NH,2004,2004,10,23,18,19.37,128.18,95,296.75
2004299N18251,EP,NH,2004,2004,10,25,12,20.7,-109.0,35,298.5
2004299S09063,SI,SH,2005,2004,10,27,0,-8.85,51.95,55,118.0
2004307N09068,NI,NH,2004,2004,11,4,6,14.18,66.5,65,308.25
2004312S05085,SI,SH,2005,2004,11,6,18,-5.5,84.5,30,128.75
2004319N10134,WP,NH,2004,2004,11,16,18,14.82,124.19,65,320.75
2004325S06078,SI,SH,2005,2004,12,3,0,-17.33,59.23,35,155.0
2004327N16125,WP,NH,2004,2004,11,22,12,15.47,121.74,35,326.5
2004331N28320,NA,NH,2004,2004,11,28,18,28.7,-45.1,45,332.75
2004332N02072,NI,NH,2004,2004,11,29,0,2.0,65.9,65,333.0
2004333N06154,WP,NH,2004,2004,11,29,6,6.75,146.05,65,333.25
2004338S09113,SI,SH,2005,2004,12,4,6,-11.65,109.55,55,156.25
2004344N06178,WP,NH,2004,2004,12,10,12,8.2,167.9,60,344.5
2004348S15173,SP,SH,2005,2004,12,13,0,-14.0,172.0,35,165.0
2004352N10154,WP,NH,2004,2004,12,20,0,17.48,146.25,55,354.0
2004357S06095,SI,SH,2005,2004,12,24,0,-10.17,85.47,60,176.0
2004357S16216,SP,SH,2005,2004,12,25,12,-22.15,-146.84,40,177.5
2004365S13120,SI,SH,2005,2004,12,31,12,-15.25,120.98,60,183.5
2005003S09177,SP,SH,2005,2005,1,10,0,-18.26,159.04,65,193.0
2005006S09099,SI,SH,2005,2005,1,9,0,-14.95,99.76,55,192.0
2005007N04085,NI,NH,2005,2005,1,7,6,3.54,84.84,30,6.25
2005012N04090,NI,NH,2005,2005,1,16,0,4.85,86.7,60,15.0
2005013N05153,WP,NH,2005,2005,1,15,0,7.4,147.05,65,14.0
2005013S14124,SI,SH,2005,2005,1,14,6,-14.2,121.9,55,197.25
2005015S06089,SI,SH,2005,2005,1,16,12,-7.4,86.0,55,199.5
2005017S09061,SI,SH,2005,2005,1,21,18,-18.22,42.06,70,204.75
2005022S14112,SI,SH,2005,2005,1,23,18,-15.57,109.47,45,206.75
2005026S20040,SI,SH,2005,2005,1,27,18,-22.3,42.4,45,210.75
2005027S18168,SP,SH,2005,2005,1,29,0,-16.02,172.55,40,212.0
2005029S11072,SI,SH,2005,2005,2,4,12,-26.48,57.82,60,218.5
2005032S14195,SP,SH,2005,2005,2,6,6,-18.4,-161.08,120,220.25
2005035S14136,SP,SH,2005,2005,2,7,6,-16.18,138.54,60,221.25
2005035S15118,SI,SH,2005,2005,2,8,0,-15.85,115.36,55,222.0
2005041S13181,SP,SH,2005,2005,2,17,18,-17.9,-165.65,125,231.75
2005042S12190,SP,SH,2005,2005,2,14,6,-14.05,-163.55,105,228.25
2005054S09173,SP,SH,2005,2005,3,2,0,-15.7,-165.41,150,244.0
2005060S12179,SP,SH,2005,2005,3,2,6,-12.1,-175.7,50,244.25
2005063S12141,SP,SH,2005,2005,3,11,18,-11.74,137.32,95,253.75
2005067S12120,SI,SH,2005,2005,3,9,18,-13.72,117.83,60,251.75
